"Date/Time","Lat","Lon"
"2019-12-24 23:40:44",32.763,-117.19486
"2019-12-24 23:40:44",38.81135,-121.23279
"2019-12-24 23:40:43",34.03807,-118.45117
"2019-12-24 23:40:43",38.93797,-76.91156
"2019-12-24 23:40:42",34.02433,-117.57145
"2019-12-24 23:40:38",34.14555,-118.39063
"2019-12-24 23:40:31",32.78278,-116.65883
"2019-12-24 23:39:33",34.03527,-118.44996
"2019-12-24 23:39:33",32.77528,-117.23428
"2019-12-24 23:39:33",33.52371,-112.18924
"2019-12-24 23:39:33",38.77722,-121.26825
"2019-12-24 23:39:33",34.48832,-118.05691
"2019-12-24 23:39:32",36.80234,-119.87714
"2019-12-24 23:39:32",34.02959,-117.57408
"2019-12-24 23:39:32",34.01763,-117.42039
"2019-12-24 23:39:32",36.10199,-115.06331
"2019-12-24 23:39:32",34.14825,-118.36861
"2019-12-24 23:39:31",38.9422,-76.91266
"2019-12-24 23:39:26",32.80927,-116.66623
"2019-12-24 23:38:48",34.03468,-118.451
"2019-12-24 23:38:48",38.75548,-121.29083
"2019-12-24 23:38:48",34.49735,-118.08442
"2019-12-24 23:38:48",34.15026,-118.35251
"2019-12-24 23:38:47",32.82266,-116.66629
"2019-12-24 23:38:47",36.11783,-115.08436
"2019-12-24 23:38:47",33.50672,-112.20522
"2019-12-24 23:38:47",32.77492,-117.25225
"2019-12-24 23:38:47",36.80278,-119.88654
"2019-12-24 23:38:47",34.02356,-117.4064
"2019-12-24 23:38:47",34.02284,-117.57951
"2019-12-24 23:38:46",38.94305,-76.90322
"2019-12-24 23:37:40",34.15041,-118.3297
"2019-12-24 23:37:40",36.13966,-115.11675
"2019-12-24 23:37:40",34.03532,-118.45127
"2019-12-24 23:37:40",34.02507,-117.58034
"2019-12-24 23:37:40",32.84838,-116.66819
"2019-12-24 23:37:40",33.50006,-112.21918
"2019-12-24 23:37:40",38.72498,-121.32399
"2019-12-24 23:37:40",36.79042,-119.86972
"2019-12-24 23:37:40",34.51053,-118.12786
"2019-12-24 23:37:39",38.94276,-76.9021
"2019-12-24 23:37:39",32.76979,-117.2306
"2019-12-24 23:37:34",34.03436,-117.40853
"2019-12-24 23:36:32",34.16376,-118.31738
"2019-12-24 23:36:32",33.51994,-112.18392
"2019-12-24 23:36:32",38.6933,-121.35629
"2019-12-24 23:36:32",34.52618,-118.16743
"2019-12-24 23:36:31",32.77403,-117.21145
"2019-12-24 23:36:31",36.77989,-119.84722
