Date/Time,Lat,Lon
"2019-12-23 23:52:23",35.82646,-97.91319
"2019-12-23 23:52:23",33.95949,-117.37925
"2019-12-23 23:52:22",38.60678,-121.49398
"2019-12-23 23:52:22",34.1982,-118.59158
"2019-12-23 23:52:22",34.00278,-118.26239
"2019-12-23 23:52:22",38.04193,-121.71884
"2019-12-23 23:52:21",34.07025,-118.29114
"2019-12-23 23:52:20",39.93887,-83.09448
"2019-12-23 23:52:20",33.62156,-112.43734
"2019-12-23 23:52:19",38.94553,-76.90483
"2019-12-23 23:52:11",33.89159,-118.15157
"2019-12-23 23:51:35",38.60279,-121.49573
"2019-12-23 23:51:34",33.94185,-117.37244
"2019-12-23 23:51:34",34.00342,-118.26199
"2019-12-23 23:51:34",33.51323,-112.16867
"2019-12-23 23:51:34",38.93336,-76.90503
"2019-12-23 23:51:34",32.75504,-117.129
"2019-12-23 23:51:34",32.69182,-116.96757
"2019-12-23 23:51:34",34.01665,-118.18318
"2019-12-23 23:51:33",35.82436,-97.89379
"2019-12-23 23:51:32",34.06823,-118.26931
"2019-12-23 23:51:32",34.19606,-118.59209
"2019-12-23 23:51:32",38.05557,-121.71562
"2019-12-23 23:51:32",33.90729,-118.15112
"2019-12-23 23:51:31",33.61858,-112.4295
"2019-12-23 23:51:31",39.94359,-83.06295
"2019-12-23 23:50:36",33.92052,-117.36237
"2019-12-23 23:50:36",34.0025,-118.25764
"2019-12-23 23:50:36",34.19934,-118.59545
"2019-12-23 23:50:35",38.61266,-121.50897
"2019-12-23 23:50:35",32.75253,-117.13545
"2019-12-23 23:50:35",32.70223,-116.98912
"2019-12-23 23:50:35",34.02383,-118.20858
"2019-12-23 23:50:34",33.52148,-112.14075
"2019-12-23 23:50:34",38.06823,-121.70284
"2019-12-23 23:50:34",35.79712,-97.88773
"2019-12-23 23:50:33",39.9484,-83.02624
"2019-12-23 23:50:31",38.93313,-76.91589
"2019-12-23 23:50:30",33.92969,-118.13473
"2019-12-23 23:50:30",33.62324,-112.43689
"2019-12-23 23:50:19",34.06242,-118.23156
"2019-12-23 23:49:37",38.08476,-121.69138
"2019-12-23 23:49:37",38.61232,-121.48544
"2019-12-23 23:49:37",33.90325,-117.36826
"2019-12-23 23:49:36",35.7658,-97.88918
"2019-12-23 23:49:36",34.00118,-118.26205
"2019-12-23 23:49:36",33.52632,-112.11156
"2019-12-23 23:49:36",32.71179,-117.01286
"2019-12-23 23:49:35",38.9153,-76.92761
"2019-12-23 23:49:34",39.95402,-83.0175
"2019-12-23 23:49:34",33.95078,-118.11859
"2019-12-23 23:49:34",34.20184,-118.59226
"2019-12-23 23:49:33",33.61812,-112.42993
"2019-12-23 23:49:24",34.05501,-118.21065
"2019-12-23 23:48:19",33.62297,-112.43733
"2019-12-23 23:48:19",38.61356,-121.47631
"2019-12-23 23:48:19",39.95918,-83.04497
"2019-12-23 23:48:19",34.19928,-118.59455
"2019-12-23 23:48:19",32.73775,-117.01824
"2019-12-23 23:48:19",34.08127,-118.22708
"2019-12-23 23:48:19",35.72689,-97.89526
"2019-12-23 23:48:19",38.08723,-121.68272
"2019-12-23 23:48:19",33.96866,-118.13026
"2019-12-23 23:48:18",38.90277,-76.91486
"2019-12-23 23:48:18",34.00232,-118.2551
"2019-12-23 23:48:17",33.89836,-117.39828
"2019-12-23 23:47:30",38.6028,-121.46938
"2019-12-23 23:47:30",35.71143,-97.8831
"2019-12-23 23:47:30",38.09216,-121.67579
"2019-12-23 23:47:29",34.20039,-118.5961
"2019-12-23 23:47:29",34.099,-118.24242
"2019-12-23 23:47:29",32.74759,-117.02681
"2019-12-23 23:47:29",33.61709,-112.43116
"2019-12-23 23:47:29",38.9044,-76.92456
"2019-12-23 23:47:28",33.88293,-117.41055
"2019-12-23 23:47:27",34.00841,-118.26289
"2019-12-23 23:47:27",33.96624,-118.15327
"2019-12-23 23:47:25",39.96617,-83.0627
"2019-12-23 23:47:21",33.55161,-112.0527
"2019-12-23 23:47:21",33.55161,-112.0527
"2019-12-23 23:46:39",38.59278,-121.45978
"2019-12-23 23:46:39",33.8682,-117.42222
"2019-12-23 23:46:39",38.1129,-121.66283
"2019-12-23 23:46:39",35.69518,-97.86621
"2019-12-23 23:46:39",34.11734,-118.25964
"2019-12-23 23:46:39",32.74289,-117.01269
"2019-12-23 23:46:39",38.90878,-76.9165
"2019-12-23 23:46:38",34.00604,-118.2605
"2019-12-23 23:46:38",33.56258,-112.03703
"2019-12-23 23:46:38",33.96259,-118.17438
"2019-12-23 23:46:35",39.97576,-83.0705
"2019-12-23 23:46:33",34.19844,-118.59472
"2019-12-23 23:46:16",33.62338,-112.43677
"2019-12-23 23:45:21",35.68076,-97.83694
"2019-12-23 23:45:19",34.19431,-118.59584
"2019-12-23 23:45:19",34.14756,-118.28247
"2019-12-23 23:45:19",38.60875,-121.42841
"2019-12-23 23:45:18",32.71587,-117.01121
"2019-12-23 23:45:18",38.90826,-76.92227
"2019-12-23 23:45:18",39.97591,-83.04205
"2019-12-23 23:45:18",33.61661,-112.4315
"2019-12-23 23:45:18",34.00394,-118.26256
"2019-12-23 23:45:17",33.59005,-112.0122
"2019-12-23 23:45:16",33.93886,-118.19435
"2019-12-23 23:45:05",33.87039,-117.44783
"2019-12-23 23:44:31",34.00493,-118.2611
"2019-12-23 23:44:30",32.70406,-117.01033
"2019-12-23 23:44:30",34.16459,-118.29809
"2019-12-23 23:44:30",35.65762,-97.82893
"2019-12-23 23:44:30",33.87867,-117.45649
"2019-12-23 23:44:30",33.92331,-118.19977
